aX,aY,aZ,gX,gY,gZ
0.038,0.919,0.291,1.404,0.488,1.282
0.056,0.91,0.287,-0.854,1.16,-0.061
0.045,0.918,0.312,2.563,0.549,-0.183
0.04,0.906,0.3,3.723,1.038,0
0.06,0.924,0.296,-0.122,2.136,0.61
0.032,0.912,0.295,3.784,0.671,1.465
0.044,0.906,0.291,2.441,1.831,0
0.057,0.908,0.304,3.174,1.404,-1.038
0.044,0.902,0.305,5.432,1.099,-0.793
0.047,0.902,0.313,2.258,2.747,-0.977
0.053,0.924,0.302,-1.16,1.038,-0.916
0.04,0.909,0.324,1.953,0.427,0
0.048,0.91,0.315,0.244,1.282,-0.488
0.051,0.906,0.306,-1.038,0.732,0.122
0.047,0.909,0.323,1.587,0.244,-0.183
0.055,0.908,0.299,-0.732,1.648,1.16
0.048,0.92,0.304,-0.732,1.038,1.709
0.033,0.91,0.326,0.732,-1.465,-0.488
0.063,0.909,0.304,0.427,1.221,0.977
0.047,0.901,0.312,1.404,0.305,0.732
0.043,0.9,0.316,1.282,-0.183,0.122
0.062,0.903,0.304,-0.061,1.587,0.122
0.047,0.916,0.31,-0.305,0.61,-0.427
0.047,0.903,0.324,1.709,1.282,-0.305
0.056,0.902,0.319,2.686,1.221,0.183
0.036,0.901,0.318,-0.183,0.305,0
0.054,0.923,0.302,-1.526,0.366,0.244
0.05,0.92,0.318,1.099,0.244,0.793
0.047,0.922,0.308,-0.305,1.709,-0.183
0.045,0.889,0.318,1.77,0.793,-0.427
0.035,0.912,0.314,2.502,0.244,-0.244
0.064,0.911,0.313,0.793,1.099,-0.61
0.054,0.89,0.308,2.014,1.343,0.061
0.045,0.93,0.304,-0.977,0.854,0.244
0.044,0.899,0.322,1.953,0,0.122
0.052,0.906,0.311,0.671,1.16,-0.488
0.053,0.909,0.31,2.38,1.221,0.427
,,,,,
-0.148,1.093,0.5,-45.715,-26.611,-18.86
0.063,0.933,0.354,19.409,3.601,8.728
0.092,0.93,0.357,-0.671,2.991,-10.132
0.007,0.894,0.413,4.761,-5.188,6.042
0.065,0.896,0.385,0.671,0.427,-0.732
0.073,0.879,0.383,-0.305,-1.526,4.456
0.028,0.859,0.401,3.113,-1.221,2.38
0.067,0.867,0.375,0,1.282,-1.77
0.037,0.865,0.397,0.732,-0.488,0.61
0.044,0.878,0.402,0.183,1.465,-0.977
0.058,0.885,0.399,-0.854,1.282,0.549
0.046,0.876,0.394,-0.061,0,-0.671
0.05,0.876,0.394,0.854,1.404,-0.488
0.053,0.873,0.383,1.465,0.854,0.488
0.043,0.887,0.4,0.61,0.305,0.305
0.056,0.871,0.392,-0.366,1.099,-0.122
0.05,0.873,0.396,1.648,0.793,0.244
0.044,0.888,0.397,0.488,0.305,1.16
0.062,0.883,0.397,0,0.61,-0.671
0.061,0.882,0.392,-0.671,0.793,0.977
0.046,0.852,0.393,0.793,1.404,-0.061
0.05,0.862,0.395,0.244,0.977,0.183
0.049,0.879,0.39,1.404,0.488,0.427
0.053,0.873,0.396,0.732,0.366,0
0.064,0.882,0.393,-0.61,1.282,0.244
0.052,0.88,0.392,-0.305,1.282,-0.183
0.044,0.864,0.403,-0.061,0.61,0.122
0.051,0.865,0.388,0.061,0.793,0.732
0.054,0.877,0.391,0.488,0.305,0.427
0.058,0.883,0.393,0,-0.061,0
0.054,0.867,0.392,-0.671,1.282,-0.366
0.049,0.866,0.393,1.648,0.61,-0.671
0.048,0.867,0.395,0.61,0.977,-0.732
0.056,0.884,0.387,0,1.404,-0.061
0.049,0.891,0.388,-0.854,0.61,-0.122
0.052,0.876,0.395,0.366,-0.244,-0.061
0.051,0.871,0.393,-0.549,0.549,0.122
0.052,0.869,0.382,1.953,1.404,0.427
0.055,0.871,0.393,0.61,0.244,-0.916
0.061,0.876,0.394,-0.427,0.488,0.427
0.056,0.883,0.391,0.61,0.671,0.183
0.054,0.87,0.393,-0.061,0.732,-0.061
0.057,0.877,0.392,0.61,0.793,-0.122
0.051,0.878,0.387,0.244,0.854,0.122
0.046,0.875,0.387,1.221,0.916,0
0.063,0.885,0.39,-0.427,-0.183,-0.488
0.058,0.873,0.392,0.244,0.61,0.854
0.051,0.861,0.397,0.732,1.404,-0.061
0.049,0.874,0.386,2.075,0.977,0.549
0.055,0.883,0.388,1.16,0.854,-0.366
0.056,0.879,0.391,0.305,1.282,0.305
0.052,0.869,0.401,-0.183,0.549,0.305
0.054,0.872,0.39,0.122,-0.488,0.061
0.062,0.876,0.382,0.366,1.16,-0.549
0.057,0.891,0.386,0.305,-0.366,-0.977
0.052,0.866,0.394,-0.366,1.343,0.061
0.052,0.865,0.395,1.16,1.038,0
0.051,0.883,0.39,0.427,0.671,0.122
0.059,0.881,0.389,-0.305,0.916,-0.732
0.058,0.869,0.389,0.183,0.977,0.427
0.056,0.879,0.393,-1.648,1.343,-1.038
0.052,0.862,0.403,2.563,0.427,0.244
0.053,0.867,0.382,1.221,0.671,-0.427
0.056,0.874,0.398,-0.793,0.244,-0.916
,,,,,
-0.048,0.833,0.482,-14.587,-18.188,10.925
-0.058,1.308,0.01,-43.091,2.686,13
-0.082,0.759,0.379,4.333,-7.141,4.456
-0.038,0.933,0.296,-22.705,-4.639,9.216
0.092,0.853,0.295,13.245,2.502,2.197
0.041,0.964,0.319,-9.705,1.038,-1.587
0.036,0.857,0.273,1.709,3.052,1.221
0.03,0.87,0.304,3.235,-1.038,-3.662
0.02,0.964,0.278,1.038,2.869,-0.61
0.028,0.879,0.332,2.625,2.319,-1.648
0.026,0.93,0.31,0.61,1.099,-1.099
0.044,0.91,0.309,2.319,2.319,2.258
0.022,0.924,0.325,4.578,-1.404,0.549
0.038,0.93,0.282,-2.014,2.319,1.465
0.035,0.907,0.309,-0.488,0.671,0.122
0.014,0.908,0.325,0.977,-0.122,0.122
0.042,0.91,0.295,0.61,1.587,-1.16
0.025,0.903,0.333,1.343,-0.61,-0.366
0.043,0.936,0.285,0.305,1.221,-0.916
0.045,0.896,0.321,1.526,0.366,-2.38
0.02,0.89,0.309,0.183,0.427,0.305
0.037,0.922,0.3,0.549,2.197,-0.366
0.039,0.925,0.316,0.061,-0.244,-0.183
0.039,0.928,0.309,0.061,1.282,0.793
0.036,0.915,0.3,1.404,1.953,0.366
0.034,0.899,0.31,1.77,1.038,0.366
0.043,0.924,0.298,-0.671,2.197,-0.305
0.028,0.906,0.318,1.404,0.671,-0.061
0.038,0.907,0.309,2.319,2.014,0.183
0.039,0.917,0.313,1.16,1.099,-0.366
0.043,0.934,0.293,-0.122,0.549,-0.854
0.041,0.906,0.32,-0.122,0.854,-0.61
0.034,0.907,0.316,1.526,0.854,0.549
0.037,0.89,0.32,1.099,0.122,-0.061
0.047,0.909,0.305,0.671,0.793,0.183
0.044,0.914,0.297,-0.671,0.549,0.122
0.041,0.896,0.315,1.099,0.916,-2.319
0.037,0.91,0.319,1.16,1.038,-0.305
0.035,0.902,0.315,0.977,0.305,0.244
0.048,0.922,0.309,0,0.854,-0.671
0.034,0.914,0.318,-0.183,0.671,0.977
0.034,0.896,0.309,0.549,1.038,0.732
0.042,0.925,0.309,-1.038,0.061,-0.488
0.035,0.906,0.319,-0.305,-0.122,0.122
0.047,0.915,0.295,-0.305,1.282,-0.244
0.034,0.909,0.309,0,-0.366,0.671
0.04,0.902,0.315,0.671,0.916,-0.183
0.049,0.928,0.297,-2.625,1.465,-0.366
0.031,0.912,0.304,1.709,0.305,0.61
0.04,0.904,0.309,0.61,1.16,-0.488
0.044,0.911,0.312,1.343,0.305,0.671
0.043,0.908,0.304,0,0.671,0.671
0.041,0.916,0.306,0.549,0.61,-0.916
0.037,0.898,0.306,1.099,0.916,0.061
0.043,0.91,0.303,1.038,0.854,-0.061
0.046,0.926,0.301,-0.793,0.549,0.427
0.04,0.907,0.315,1.221,0.244,-0.244
0.042,0.902,0.301,-0.549,1.587,0
0.043,0.901,0.305,1.465,0.488,0.122
0.041,0.925,0.305,0.916,0.671,0.183
0.052,0.913,0.302,-0.916,1.343,-0.061
0.036,0.91,0.295,-3.052,0.183,0.122
0.037,0.881,0.317,3.174,-0.244,-0.549
0.038,0.927,0.303,-0.977,1.16,-0.793
,,,,,
-0.132,1.048,0.516,-31.372,-16.724,-11.475
0.052,0.737,0.365,27.405,3.662,14.832
0.073,0.943,0.429,-8.057,-0.061,-16.174
0.021,0.893,0.416,3.723,-3.235,9.094
0.054,0.852,0.384,3.479,0.061,-1.099
0.044,0.882,0.41,0.61,-2.686,-1.343
0.036,0.853,0.389,3.174,-1.77,2.014
0.059,0.885,0.382,0.122,1.953,-3.296
0.035,0.867,0.394,1.526,-0.977,0.366
0.05,0.868,0.4,1.648,1.404,-1.892
0.052,0.864,0.396,1.221,1.038,0.061
0.049,0.874,0.413,0.916,0.366,-1.282
0.051,0.877,0.396,2.197,1.587,0.183
0.045,0.865,0.402,0.305,0.549,-0.183
0.05,0.887,0.414,0.244,0.671,-0.61
0.048,0.859,0.398,1.404,0.488,1.221
0.05,0.867,0.397,-0.122,0.122,0.244
0.05,0.856,0.407,0.793,-0.427,0.122
0.055,0.872,0.393,0.305,1.465,-0.122
0.052,0.875,0.392,1.038,0.916,-0.488
0.048,0.873,0.407,-0.061,1.282,-0.488
0.048,0.882,0.4,0.244,0.977,0.427
0.05,0.868,0.401,1.099,1.16,0.061
0.05,0.863,0.4,-0.366,1.526,-0.793
0.05,0.883,0.409,1.282,1.038,-0.854
0.057,0.877,0.405,-0.183,0.122,-1.16
0.057,0.87,0.406,0.305,-0.427,-0.549
0.05,0.878,0.405,0.916,0.366,-0.244
0.052,0.88,0.402,0.549,0.854,-0.366
0.05,0.876,0.387,0.427,0.854,0.854
0.054,0.888,0.396,-0.122,0.305,0
0.052,0.87,0.399,1.038,0.916,1.526
0.046,0.87,0.397,0.122,0.61,0.549
0.051,0.859,0.402,-0.244,0.854,0.183
0.054,0.872,0.399,0.977,1.221,0.366
0.054,0.871,0.398,1.221,1.221,0.183
0.059,0.88,0.406,-0.427,0.671,-0.427
0.048,0.882,0.409,0.122,1.099,0.549
0.06,0.879,0.39,-0.305,1.099,0.061
0.051,0.87,0.413,0.488,1.038,-0.366
0.045,0.861,0.399,1.831,0.793,0.793
0.053,0.864,0.399,1.038,0.793,-0.488
0.062,0.884,0.401,-0.488,0.671,0.061
0.056,0.877,0.399,0.671,0.916,-0.061
0.056,0.869,0.396,-0.427,1.587,0.793
0.052,0.869,0.398,0.061,0.305,0.061
0.062,0.867,0.398,0.793,0.244,-0.549
0.05,0.885,0.392,0.183,1.16,0.732
0.043,0.858,0.404,-0.427,0.183,-0.061
0.053,0.869,0.402,0.61,0.916,0.366
0.05,0.871,0.405,1.831,0.671,0
0.055,0.874,0.406,-0.916,1.038,-0.122
0.058,0.872,0.407,0.244,0.122,0.244
0.061,0.875,0.399,-0.671,0.488,0.488
0.057,0.884,0.396,1.16,0.305,0.549
0.056,0.875,0.391,-0.183,1.282,0.183
0.05,0.879,0.401,0,0.305,-0.549
0.053,0.87,0.394,0.549,0.488,0.61
0.06,0.874,0.388,0.61,1.038,-0.244
0.048,0.88,0.407,0.244,0.366,0.366
0.05,0.868,0.402,0.305,0.977,0
0.059,0.881,0.388,0,1.038,0.61
0.053,0.869,0.404,0.061,0.366,-0.305
0.056,0.871,0.4,0.244,0.854,0.305
,,,,,
0.014,1.279,0.471,11.841,14.893,2.502
0.097,0.376,0.765,-19.653,13.672,12.634
0.082,0.897,0.375,-111.877,-41.443,-9.766
-0.114,1.474,-0.136,-43.152,-7.568,18.25
-0.04,0.65,0.474,18.005,-2.014,-2.014
0.023,1.044,0.31,-39.185,-0.305,0.793
0.081,0.74,0.313,25.33,0.977,3.296
0.004,0.985,0.25,-2.93,4.395,-1.404
0.002,0.901,0.254,-4.639,0.671,-1.648
0.041,0.893,0.279,-0.732,0.61,-2.563
-0.012,0.964,0.277,2.93,2.625,2.014
0.005,0.915,0.264,3.296,3.906,-2.136
0.023,0.919,0.282,3.601,0.854,-0.366
-0.005,0.925,0.286,-0.183,0.183,2.686
0.023,0.939,0.293,2.563,0.977,0.305
0.022,0.919,0.297,0.671,0.916,0.61
0.011,0.924,0.285,1.16,-0.854,0
0.025,0.916,0.282,0.977,0.793,-0.305
0.029,0.917,0.266,-2.136,0.488,-2.258
0.004,0.928,0.282,-0.427,0.916,-0.244
0.019,0.887,0.307,3.357,0.732,0.366
0.024,0.935,0.277,-1.16,1.526,0.061
0.012,0.907,0.309,4.272,0.061,0.061
0.018,0.942,0.276,-1.465,1.892,-0.366
0.032,0.935,0.289,-1.587,1.099,-1.648
0.007,0.914,0.286,1.648,0.305,0.488
0.033,0.902,0.283,0.977,1.892,0.061
0.013,0.929,0.301,-0.183,-0.061,15.503
0.026,0.927,0.298,0.488,0.793,0.061
0.023,0.924,0.282,-0.488,2.014,0.61
0.013,0.919,0.297,0.732,0.305,-0.244
0.025,0.917,0.297,0.793,0.366,-0.61
0.025,0.914,0.295,0.366,0.977,0.061
0.019,0.914,0.294,1.038,0.183,0.366
0.011,0.916,0.292,0.488,-0.244,0.122
0.03,0.935,0.283,-0.488,0.854,0.061
0.016,0.902,0.308,2.38,0.977,0.793
0.024,0.924,0.283,2.441,1.648,0.488
0.022,0.943,0.292,-2.258,0.549,-0.122
0.021,0.896,0.303,0.61,0.61,0.427
0.032,0.914,0.287,2.38,1.404,-0.61
0.022,0.927,0.293,0.549,1.099,-1.526
0.032,0.906,0.304,2.991,0.61,-0.671
0.027,0.914,0.285,1.526,0.793,1.526
0.018,0.92,0.311,0.488,0.549,-0.427
0.029,0.91,0.306,2.93,0.488,0
0.017,0.913,0.296,3.235,1.587,0.61
0.023,0.914,0.305,2.747,0.671,-0.732
0.034,0.899,0.302,0.061,1.099,-0.244
0.021,0.912,0.304,0.854,1.404,0.427
0.019,0.913,0.292,1.587,0,0.122
0.025,0.922,0.307,-0.61,0.183,-0.366
0.021,0.911,0.311,2.014,0.366,0.916
0.024,0.92,0.293,0,1.892,0.244
0.026,0.914,0.293,-0.244,0.549,0.488
0.014,0.893,0.318,2.625,0.244,1.465
0.039,0.921,0.293,0,1.343,-0.061
0.033,0.913,0.306,-0.793,0.61,-0.122
0.021,0.905,0.301,3.54,1.282,0.061
0.033,0.917,0.299,0.61,1.16,0.61
0.027,0.925,0.307,-1.038,1.038,0.549
0.021,0.914,0.311,-0.366,0.671,0.183
0.021,0.9,0.303,2.625,1.221,0.916
0.033,0.928,0.289,-1.16,1.343,-0.854
,,,,,
-0.113,1.04,0.233,33.264,8.423,-4.883
0.126,1.062,0.278,95.032,44.678,20.935
-0.189,1.095,0.464,-39.917,-19.897,-16.479
0.074,1.078,0.285,12.756,7.263,8.423
0.027,0.875,0.392,-5.066,2.441,-8.85
-0.008,0.853,0.445,2.869,-4.944,1.709
0.04,0.885,0.396,0.61,-0.122,-2.502
0.043,0.88,0.412,2.014,-2.808,2.625
0.042,0.871,0.399,2.136,0.549,0
0.045,0.857,0.403,2.869,-0.183,-0.305
0.02,0.856,0.396,1.038,-2.38,0.061
0.037,0.854,0.391,2.319,1.587,-0.488
0.023,0.875,0.41,0.366,-0.061,-1.099
0.02,0.865,0.403,1.648,1.16,-0.061
0.022,0.861,0.406,2.136,1.221,-0.183
0.03,0.876,0.421,0.916,-0.305,-0.305
0.038,0.868,0.404,0.671,0.854,0.122
0.035,0.852,0.403,0.977,1.038,0.244
0.029,0.897,0.402,-1.404,0.366,-1.831
0.032,0.867,0.404,0.732,1.282,-15.32
0.034,0.854,0.413,-0.488,1.16,-2.075
0.031,0.879,0.396,-1.892,0.916,-3.418
0.06,0.89,0.407,-2.563,1.16,-3.662
0.034,0.882,0.403,0.061,0.427,0.427
0.022,0.871,0.401,1.892,1.282,-0.183
0.041,0.885,0.403,0.183,0.244,-0.549
0.04,0.878,0.408,0.122,0.61,0.854
0.047,0.874,0.393,0.61,1.343,0.427
0.04,0.882,0.398,0.244,0.977,-0.183
0.039,0.884,0.403,-0.122,1.77,0.061
0.05,0.879,0.402,0,1.221,0.305
0.036,0.884,0.402,-0.366,1.404,0.977
0.044,0.882,0.404,0.244,1.77,-0.854
0.039,0.871,0.407,-0.427,0.793,0.122
0.034,0.865,0.404,0.977,1.221,0.122
0.042,0.866,0.412,0.671,1.282,-0.61
0.048,0.882,0.401,0.916,0.916,0.122
0.047,0.879,0.398,-0.183,0.366,-0.183
0.036,0.863,0.417,0.488,0.916,0.854
0.044,0.869,0.403,2.197,1.343,0.366
0.052,0.87,0.398,0.732,1.587,-0.244
0.047,0.877,0.403,-1.038,0.427,0.061
0.044,0.873,0.407,0.305,1.038,0.916
0.042,0.874,0.4,0.61,0.793,0.061
0.049,0.848,0.405,0.427,0.977,-0.549
0.044,0.872,0.4,-0.183,1.343,0.305
0.042,0.856,0.397,0.305,0.061,0.61
0.035,0.863,0.403,1.648,0.305,0.305
0.048,0.875,0.403,0.793,0.671,0.427
0.038,0.876,0.4,-0.061,1.099,0.977
0.046,0.872,0.406,0.427,0.916,-0.183
0.046,0.871,0.406,0.854,0.793,0.61
0.042,0.875,0.398,1.038,1.526,0.549
0.042,0.874,0.399,0.793,0.488,0.427
0.042,0.885,0.408,0.61,0.854,-0.122
0.039,0.875,0.395,0.061,1.526,0.244
0.037,0.859,0.405,0.916,0.793,-0.183
0.041,0.872,0.411,-0.61,0.977,0.549
0.031,0.88,0.403,-1.221,0.488,0.977
0.06,0.861,0.4,0.854,1.16,-0.305
0.044,0.877,0.397,0.366,2.014,0.305
0.034,0.863,0.403,0.977,0.854,0.244
0.047,0.869,0.404,0.671,1.465,-0.122
0.041,0.879,0.407,0.549,0.366,1.221
,,,,,
-0.026,0.665,0.56,-23.254,-23.132,4.211
-0.183,1.452,-0.159,-70.007,13.062,-1.892
-0.149,0.603,0.392,15.747,-7.812,5.005
-0.066,0.911,0.319,-19.897,-5.066,4.211
0.088,0.819,0.328,7.874,4.15,-4.822
0.015,0.935,0.27,-6.042,2.747,-1.16
0.034,0.854,0.246,4.883,3.723,1.343
0.04,0.914,0.28,0.916,2.319,-4.517
-0.017,0.946,0.3,1.16,-0.916,3.784
0.011,0.896,0.306,3.174,2.625,-0.916
0.023,0.933,0.289,0.671,0.61,-2.319
0.007,0.911,0.291,0.854,0.549,4.333
0.037,0.897,0.302,2.197,0.61,-0.793
0.039,0.896,0.305,3.784,0.732,1.709
0.013,0.92,0.276,-1.831,0.244,0.732
0.026,0.907,0.293,2.625,1.892,-1.709
0.027,0.91,0.306,2.441,-0.122,-1.77
0.019,0.925,0.305,4.761,1.221,0.671
0.031,0.931,0.298,0.061,0.671,-0.793
0.015,0.933,0.307,0.61,0.427,0.61
0.023,0.907,0.286,1.831,0.854,0.671
0.018,0.911,0.298,0.488,0.244,-0.671
0.021,0.885,0.314,3.662,0.549,1.099
0.033,0.926,0.296,0.61,1.831,-0.122
0.02,0.92,0.298,1.892,-0.549,0.61
0.022,0.905,0.292,-1.77,1.099,-0.793
0.019,0.912,0.317,1.099,0.549,0.244
0.019,0.908,0.311,2.93,0.061,-0.183
0.029,0.939,0.29,1.221,1.16,0.427
0.023,0.91,0.312,1.77,-0.061,0.244
0.027,0.921,0.299,-0.977,1.038,-0.549
0.021,0.902,0.303,0.305,0.977,-0.122
0.016,0.914,0.297,2.197,0.244,0.183
0.02,0.909,0.304,0.305,1.526,0.793
0.019,0.905,0.309,2.747,0.305,-0.061
0.026,0.905,0.318,2.258,0.244,-0.366
0.029,0.927,0.29,-1.16,1.831,0.793
0.024,0.887,0.309,0.244,0.183,-0.366
0.03,0.936,0.301,-2.258,0.854,-1.587
0.024,0.91,0.299,-0.183,0.305,0.122
0.017,0.91,0.315,1.648,0.427,-0.244
0.024,0.919,0.303,-0.305,0.61,0.793
0.029,0.899,0.303,3.052,0.183,-0.61
0.027,0.92,0.301,0.061,0.977,-1.038
0.026,0.922,0.315,-1.404,0.427,0.427
0.02,0.895,0.311,1.587,0.977,0.122
0.037,0.899,0.305,2.563,1.038,-0.854
0.03,0.917,0.309,3.052,0.671,-0.061
0.032,0.907,0.304,1.709,0.732,0.549
0.032,0.917,0.316,-0.183,0,0.122
0.024,0.911,0.309,0.977,0.916,0.549
0.028,0.905,0.302,0.671,1.465,0.061
0.022,0.903,0.31,0.488,0.366,0.183
0.025,0.908,0.304,1.282,1.099,0.549
0.028,0.911,0.308,0.488,-0.061,-0.366
0.022,0.882,0.316,2.075,0.488,1.343
0.025,0.917,0.3,1.404,0.854,0.122
0.023,0.934,0.293,-2.136,1.526,-0.427
0.029,0.911,0.303,0.061,0.916,0.549
0.017,0.903,0.317,1.099,0.793,0.183
0.019,0.905,0.311,2.319,0.305,0.549
0.033,0.911,0.299,0.122,0.61,0.549
0.031,0.912,0.303,0.854,1.038,0.671
0.03,0.912,0.31,0.732,1.099,-0.488
,,,,,
-0.09,1.08,0.214,32.227,10.864,-3.113
0.144,1.03,0.201,83.557,34.485,18.127
-0.297,1.033,0.563,-24.048,-22.705,-15.137
0.075,1.072,0.354,7.568,8.057,4.822
0.031,0.882,0.391,-5.005,5.005,-8.423
-0.02,0.867,0.428,5.31,-3.174,2.136
0.058,0.882,0.406,0.305,0.732,-3.479
0.045,0.85,0.406,-0.122,-1.648,4.028
0.015,0.844,0.424,3.967,-1.892,0
0.033,0.874,0.376,0.977,0.61,-2.197
0.021,0.886,0.395,0.366,-1.099,0.854
0.023,0.855,0.403,1.343,-0.061,-0.916
0.03,0.888,0.388,2.625,0.854,1.587
0.018,0.874,0.403,0.854,-0.183,-0.977
0.033,0.854,0.419,0.122,0,-1.343
0.039,0.877,0.406,2.014,1.282,0.427
0.033,0.87,0.419,0.427,0,-0.366
0.033,0.883,0.422,-0.732,-0.183,-0.366
0.041,0.883,0.398,0.183,0.854,0.183
0.027,0.87,0.4,1.343,0.916,0.183
0.034,0.875,0.408,-0.122,0.488,-1.953
0.03,0.878,0.384,-3.113,0.671,-0.977
0.021,0.849,0.415,1.892,0,-0.244
0.035,0.89,0.412,0.488,0.427,-0.366
0.034,0.883,0.397,0.549,1.404,0.916
0.024,0.862,0.405,-0.061,-0.366,0.61
0.038,0.883,0.412,0.427,0.977,-0.366
0.027,0.881,0.405,0.061,0.977,0.061
0.03,0.863,0.409,0.183,0.122,0.122
0.037,0.869,0.408,-0.305,0.488,0
0.035,0.876,0.404,-0.122,0.916,0.183
0.028,0.864,0.402,1.343,0.916,0.244
0.037,0.863,0.411,-0.488,0.488,-0.427
0.02,0.857,0.406,1.343,0.427,1.221
0.036,0.874,0.402,0.61,0.488,-0.549
0.04,0.885,0.407,0.61,1.404,-0.244
0.037,0.879,0.407,-0.183,0.61,-0.244
0.03,0.864,0.404,-0.488,0.916,0.671
0.025,0.86,0.408,0.244,0.549,-0.305
0.035,0.866,0.419,0.183,0.916,-0.671
0.038,0.866,0.408,1.465,0.427,0.916
0.025,0.86,0.403,0.977,0.427,0.061
0.047,0.887,0.401,0.122,0.732,-1.16
0.036,0.879,0.402,-0.671,1.16,-0.061
0.027,0.875,0.402,-0.244,0.793,0.244
0.029,0.863,0.406,0.061,0.122,-0.549
0.037,0.88,0.401,0.427,1.16,-0.244
0.033,0.881,0.398,-0.244,1.221,0.366
0.041,0.87,0.412,-1.038,0.488,-0.854
0.034,0.864,0.409,0.183,0.793,0.671
0.036,0.871,0.397,0.305,0.977,-0.671
0.042,0.891,0.399,0.366,0.366,-0.793
0.043,0.882,0.4,-0.977,1.038,0.061
0.042,0.879,0.41,-0.122,0.854,0.122
0.03,0.87,0.4,0.427,0.305,0.977
0.046,0.872,0.406,-0.854,1.099,-0.916
0.033,0.872,0.402,0.793,1.221,0.793
0.031,0.868,0.404,1.038,1.099,0
0.045,0.879,0.404,0.122,1.038,-0.305
0.033,0.875,0.408,0.854,1.038,0.916
0.032,0.878,0.396,0.061,0.488,0.61
0.038,0.878,0.407,-0.671,0.366,0
0.036,0.884,0.407,-0.549,1.038,0.305
0.032,0.875,0.398,0.854,0.793,0.122
,,,,,
-0.01,0.877,0.55,-27.649,-23.132,7.568
-0.154,1.367,-0.141,-73.608,4.395,-4.883
-0.113,0.626,0.368,5.432,-11.475,1.526
-0.057,0.868,0.303,-10.376,-4.7,10.559
0.067,0.775,0.299,4.333,1.953,-1.831
0.016,0.951,0.289,-6.775,0.427,-4.578
0.057,0.893,0.26,1.831,0.061,2.625
0.03,0.939,0.253,-1.404,2.747,-4.883
-0.009,0.912,0.301,5.127,-0.305,1.709
0.036,0.93,0.275,0.122,3.235,-0.183
0.023,0.94,0.298,1.221,0.61,-2.502
0.011,0.919,0.297,1.587,1.953,4.517
0.007,0.898,0.3,3.723,0.549,-1.038
0.026,0.931,0.295,-0.793,0.61,0
0.024,0.919,0.278,3.052,2.075,1.465
0.013,0.92,0.291,-0.671,0.793,-1.221
0.031,0.911,0.305,1.099,0,-0.732
0.02,0.922,0.293,0.305,1.709,0.854
0.024,0.904,0.292,0.61,-0.061,-1.404
0.018,0.906,0.301,1.77,0.977,-0.732
0.02,0.933,0.294,0,0.977,-0.488
0.029,0.909,0.301,1.648,0.183,-0.793
0.02,0.925,0.281,-1.038,0.793,-0.061
0.018,0.906,0.308,1.709,0.854,-0.671
0.024,0.923,0.309,1.587,0,-0.427
0.032,0.93,0.284,-0.061,1.221,0.916
0.019,0.912,0.299,1.587,0.305,0.305
0.015,0.902,0.307,-0.122,0.671,0.549
0.027,0.919,0.28,0.61,1.099,-0.977
0.018,0.92,0.298,0.366,-0.305,-0.366
0.023,0.903,0.301,0.732,1.038,-0.366
0.017,0.916,0.291,0.671,0.427,0.305
0.018,0.924,0.297,0.488,0.427,0.488
0.029,0.919,0.294,-1.404,1.099,-0.488
0.026,0.925,0.288,-0.977,0.61,-0.427
0.023,0.906,0.293,0.549,0.427,0.427
0.016,0.916,0.301,-0.854,-0.061,-0.061
0.031,0.923,0.287,0.061,1.831,-0.366
0.031,0.916,0.298,0.732,0.732,-0.488
0.012,0.93,0.299,0.916,1.282,0.732
0.027,0.914,0.287,-0.183,0.61,-1.038
0.03,0.923,0.307,0.671,0.122,0.366
0.021,0.926,0.301,-1.404,1.16,0.549
0.024,0.902,0.292,0.061,0.977,-1.343
0.033,0.939,0.293,-3.54,-0.305,-1.831
0.022,0.895,0.298,1.831,0.671,0.122
0.024,0.915,0.29,1.221,0.549,-1.038
0.021,0.917,0.306,0.793,-0.122,0.549
0.021,0.937,0.294,3.967,0.854,1.343
0.033,0.92,0.309,2.502,-0.549,-0.854
0.036,0.929,0.287,0.488,0.977,-0.366
0.03,0.914,0.298,0.854,0.61,0.732
0.013,0.908,0.306,0.916,0.549,1.099
0.04,0.911,0.298,-0.305,1.038,-1.16
0.028,0.916,0.307,0.183,0.427,0.61
0.021,0.911,0.3,1.892,1.038,0
0.032,0.908,0.298,-0.122,1.465,-0.488
0.023,0.923,0.314,-0.244,-0.549,0.427
0.028,0.916,0.302,1.16,1.343,0.183
0.026,0.906,0.305,0.366,0.366,-0.244
0.026,0.909,0.307,1.77,0.061,0.061
0.031,0.919,0.298,0.427,0.916,0.061
0.025,0.9,0.314,-0.183,0.61,0.305
0.023,0.903,0.307,0.977,0.549,0.549
,,,,,
0.469,0.197,0.583,30.579,-14.404,-7.568
0.041,0.795,0.322,3.662,-7.385,19.287
0.013,0.739,0.333,21.24,7.935,8.789
0.001,0.892,0.408,0.244,-7.08,-13.916
0.033,0.89,0.429,5.005,-1.953,4.15
0.051,0.906,0.389,-1.16,1.526,-0.488
0.029,0.882,0.411,1.892,-3.601,2.38
0.045,0.869,0.376,2.93,0.61,0.793
0.031,0.863,0.387,2.014,-0.671,-0.671
0.021,0.875,0.405,1.587,-0.244,0.854
0.049,0.87,0.393,0,1.221,-1.953
0.038,0.88,0.388,1.587,0.916,1.282
0.028,0.864,0.414,2.014,0.732,-0.854
